quizzes,solutions
620030080590048600003970000902600008000080024010500903006001450050063000800702010,624135789597248631183976245932614578765389124418527963376891452251463897849752316
010070896094300020706500000000000084500190600273000005080003009000026170007054208,315472896894361527726589341961235784548197632273648915682713459459826173137954268
400708000080000206100930000057309040820100309019060050006002407040000835700050600,465728913983541276172936584657389142824175369319264758536812497241697835798453621
040005080500630902009000710037004001006000023200098460700409600680020050010080004,142975386578631942369842715837264591496157823251398467725419638684723159913586274
006082700910006048400070305040205000690030002300000180070000913050740000000109007,536482791917356248482971365748215639691834572325697184274568913159743826863129457
000069072307400000010005846940800000708003060601007950400020700003098100082030005,854169372367482519219375846945816237728953461631247958496521783573698124182734695
000890040160035900208006000001008067900500100027000003040007002000300415800062030,753891246164235978298746351431928567986573124527614893349157682672389415815462739
209060000056000907038091450470300600002019080000005002680020001015800049000003700,249567813156438927738291456471382695562719384893645172687924531315876249924153768
400500009001032840200840370090006001108700250700080060000050638046009000502000007,483567129671932845259841376395426781168793254724185963917254638846379512532618497
050000470000006082100207009004100258200009360073000900360050004700031600028900010,952318476437596182186247539694173258215489367873625941361752894749831625528964713
800540020095807401007023060360000180084000270000090006470310005000600010020009803,836541927295867431147923568369275184584136279712498356478312695953684712621759843
016740000009000738050032040204100603690000071100805002000300000840070560070609010,316748925429516738758932146284197653695423871137865492961354287843271569572689314
095000020800570031600084007010092000069000700008003405020305108080000043400016070,795631824842579631631284957514792386369458712278163495927345168186927543453816279
005000300020097050609850010200700000430206900080014006064500020100029060900300487,715642398823197654649853712296735841431286975587914236364578129178429563952361487
030100060900840200047003000005004078000025406006930001290070000050490800610002300,832159764961847253547263189325614978189725436476938521298371645753496812614582397
000423900601700200000050003100030507078000026090107008260810005407006800003000049,785423961631789254924651783146238597378945126592167438269814375457396812813572649
009850020000200760470000105080096200040703000916020000700040090690008340500031600,169857423853214769472369185387196254245783916916425837738642591691578342524931678
040000390009081705608009000007005843354007001012900000080020100001350207700000604,145672398239481765678539412967215843354867921812943576586724139491356287723198654
200510094009000370000908050140602003370040060906807000083000400000056000604001520,267513894859264371431978652145692783378145269926837145583729416712456938694381527
000730054581000370000002019100203405600804000049150200762008000050076008003400900,296731854581649372437582619178263495625894731349157286762918543954376128813425967
900100054700250800860040001200600073007000080053097100009430200410000036020580000,932168754741253869865749321284615973197324685653897142579436218418972536326581497
002500100300000098800002076010208059480096000000450000090041730006000900070030082,762589143351764298849312576613278459485196327927453861298641735536827914174935682
790400060008002100105600029300075906900100050000038004600004070004050008003700502,792413865468592137135687429341275986987146253526938714659824371274351698813769542
380701005007000481600250007900060003052030000003800179800002600104900000000514900,389741265527693481641258397918467523752139846463825179895372614134986752276514938
204710300030400801090025060085096000300000200420003709008050000650800004000072010,264718395537469821891325467785296143319547286426183759178954632652831974943672518
210050900000031207000086400403000090090000856562700030020503070750620000006804001,218457963645931287379286415483165792197342856562798134824513679751629348936874521
